,g,i,r,u,z,ra,dec,ID
0,1.9758943333459484,0.30996635628818936,0.6915608682588363,2.876088442438107,0.20538847281272865,166.6754149,48.11235902,1383
1,0.1680526303302372,0.11754812696576167,0.1302436685533337,0.40072804115967386,0.11034410382950455,166.72589,48.13136,1383
2,0.6167680274700622,0.3448081844669453,0.4156422401852069,46.704227383459674,0.32790462216660643,166.72689,48.1338,1383
3,0.21686137560454455,0.15322627020334068,0.169055528584245,0.47230031165346276,0.14557234461488733,166.69516,48.14377,1383
4,0.32035697915334893,0.10807703170724992,0.1573801679407083,46.98566155408066,0.08703226434833766,166.67706,48.10854,1383
5,1.004319235005795,0.22028538295326783,0.40975025922954345,48.1189501873188,0.15355625233606318,166.71528,48.14469,1383
6,0.5942263188034005,0.15265499056148712,0.2549759876430251,3.5090251739611986,0.115485843488905,37.51393,-8.99049,130
7,0.5766022125676358,0.10965847316184352,0.23898386676617278,47.47862856261054,0.07335762680112978,37.50052,-9.00409,130
8,0.2905785249804076,0.1531086867969762,0.19992903401686846,0.534075340416468,0.12252875927952189,166.7013619,48.12008633,1383
