,u,u_minus,u_plus,g,g_minus,g_plus,r,r_minus,r_plus,i,i_minus,i_plus,z,z_minus,z_plus,ra,dec,ID
0,19.675790675675916,0.03573251166911362,0.036948636552125436,-99.0,0.0,0.0,17.199320916684396,0.0070491735502677955,0.0070952397614547635,16.792833464161067,0.006582197095383435,0.0066223447041657835,16.328807973136804,0.012974091625178374,0.01313100349145202,0.203241686176014,-7.15324784880831,1
1,16.235134899426814,0.0075778892807569775,0.007631151071283426,16.10588716207626,0.003835816615719523,0.003849416300759856,15.67842869434533,0.0036988491402301094,0.003711493341663541,15.517244320751931,0.0038826876215782846,0.0038966222986012156,15.255512619173963,0.007623448511704822,0.007677354941279191,0.610106004099578,3.35190851253775,3
2,20.249982640379457,0.056024499291503105,0.059073429277130884,18.515765458654425,0.012701236307599117,0.012851579299240967,17.581893678170175,0.00949735043595723,0.009581161060602028,16.9412842539439,0.00783874829856046,0.007895753949075157,16.543084833958105,0.014627917075863195,0.0148276907926288,0.86429798306591,27.6547745339861,4
