166.6754149,48.11235902,1383
166.72589,48.13136,1383
166.72689,48.1338,1383
166.69516,48.14377,1383
166.67706,48.10854,1383
166.71528,48.14469,1383
37.51393,-8.99049,130
37.50052,-9.00409,130
166.7013619,48.12008633,1383
